target,method,sample_rate_hz,taps,fft_size,phase_delay_samples,frequency_hz,target_magnitude_db,magnitude_db,group_delay_samples,delay_weight
parametric-eq,low-group-delay,48000,129,1024,,562.5,-4.00961963e-06,2.00000869,1.05440055,0
parametric-eq,low-group-delay,48000,129,1024,,609.375,-3.18067592e-06,1.95206844,0.417631114,0
parametric-eq,low-group-delay,48000,129,1024,,656.25,-1.43814884e-06,1.88005753,-0.607535456,0
parametric-eq,low-group-delay,48000,129,1024,,703.125,1.98947445e-07,1.82468104,-1.42466357,0
parametric-eq,low-group-delay,48000,129,1024,,750,6.94377398e-07,1.81998908,-1.4952586,0
parametric-eq,low-group-delay,48000,129,1024,,796.875,-3.63516966e-07,1.87023754,-0.731507211,0
parametric-eq,low-group-delay,48000,129,1024,,843.75,-2.44755019e-06,1.94542206,0.415588313,0
parametric-eq,low-group-delay,48000,129,1024,,890.625,-4.33090881e-06,2.00000629,1.27083813,0
parametric-eq,low-group-delay,48000,129,1024,,937.5,-4.78850591e-06,1.99998932,1.33986318,0
parametric-eq,low-group-delay,48000,129,1024,,984.375,-3.37310619e-06,1.94187578,0.550214893,0
parametric-eq,low-group-delay,48000,129,1024,,1031.25,-7.87992184e-07,1.85639443,-0.684638902,0
parametric-eq,low-group-delay,48000,129,1024,,1078.125,1.42686665e-06,1.79429989,-1.60555292,0
parametric-eq,low-group-delay,48000,129,1024,,1125,1.78191371e-06,1.79614813,-1.5426215,0
parametric-eq,low-group-delay,48000,129,1024,,1171.875,-1.91028239e-07,1.8625924,-0.44009948,0
parametric-eq,low-group-delay,48000,129,1024,,1218.75,-3.48869958e-06,1.9505601,1.0556245,0
parametric-eq,low-group-delay,48000,129,1024,,1265.625,-6.04949083e-06,2.00006863,2.04849943,0
parametric-eq,low-group-delay,48000,129,1024,,1312.5,-5.82037448e-06,1.97007617,1.91179072,0
parametric-eq,low-group-delay,48000,129,1024,,1359.375,-1.68058645e-06,1.86341926,0.594452074,0
parametric-eq,low-group-delay,48000,129,1024,,1406.25,6.94501598e-06,1.73324972,-1.21647276,0
parametric-eq,low-group-delay,48000,129,1024,,1453.125,2.30449825e-05,1.66246202,-2.20371545,0
parametric-eq,low-group-delay,48000,129,1024,,1500,5.88798838e-05,1.71051343,-1.18861781,0
parametric-eq,low-group-delay,48000,129,1024,,1546.875,0.000148562119,1.85753593,1.81247844,0
parametric-eq,low-group-delay,48000,129,1024,,1593.75,0.000369491928,2.00039842,5.53813702,0
parametric-eq,low-group-delay,48000,129,1024,,1640.625,0.000877883735,2.00100876,8.42047556,0
parametric-eq,low-group-delay,48000,129,1024,,1687.5,0.0019658269,1.73335582,9.16134637,0
parametric-eq,low-group-delay,48000,129,1024,,1734.375,0.00414842236,1.10494567,6.50964243,0
parametric-eq,low-group-delay,48000,129,1024,,1781.25,0.00828818364,0.0781704799,-1.27661355,0
parametric-eq,low-group-delay,48000,129,1024,,1828.125,0.0157592335,-1.24604481,-16.1064346,1.00078382
parametric-eq,low-group-delay,48000,129,1024,,1875,0.0286459369,-2.40609267,-34.3802006,1.00171926
parametric-eq,low-group-delay,48000,129,1024,,1921.875,0.0499604709,-2.55284084,-37.9732396,1.00355647
parametric-eq,low-group-delay,48000,129,1024,,1968.75,0.0838528187,-1.50132063,-21.8470612,1.00696686
parametric-eq,low-group-delay,48000,129,1024,,2015.625,0.135775804,-0.055272149,-5.2617021,1.0129755
parametric-eq,low-group-delay,48000,129,1024,,2062.5,0.212557349,1.17358462,4.07631108,1.02306631
parametric-eq,low-group-delay,48000,129,1024,,2109.375,0.322322373,2.00932251,7.38332389,1.03929061
parametric-eq,low-group-delay,48000,129,1024,,2156.25,0.474199843,2.47428085,6.53801321,1.06438007
parametric-eq,low-group-delay,48000,129,1024,,2203.125,0.67775312,2.67755256,3.04294628,1.10187377
parametric-eq,low-group-delay,48000,129,1024,,2250,0.942096207,2.78799105,-1.21490834,1.15627778
parametric-eq,low-group-delay,48000,129,1024,,2296.875,1.27471803,2.99699033,-3.66463484,1.23327628
parametric-eq,low-group-delay,48000,129,1024,,2343.75,1.68013384,3.42519025,-2.48335286,1.33999996
parametric-eq,low-group-delay,48000,129,1024,,2390.625,2.15859353,4.04199005,1.62839444,1.485322
parametric-eq,low-group-delay,48000,129,1024,,2437.5,2.7051489,4.70536366,6.36939003,1.68008744
parametric-eq,low-group-delay,48000,129,1024,,2484.375,3.3093565,5.26810054,9.93248275,1.9370829
parametric-eq,low-group-delay,48000,129,1024,,2531.25,3.95575134,5.63730302,11.5671847,2.27042586
parametric-eq,low-group-delay,48000,129,1024,,2578.125,4.62501678,5.77996155,11.1511224,2.69393556
parametric-eq,low-group-delay,48000,129,1024,,2625,5.29559324,5.71451413,8.86570686,3.21803963
parametric-eq,low-group-delay,48000,129,1024,,2671.875,5.94539149,5.50739861,5.23400575,3.84503744
parametric-eq,low-group-delay,48000,129,1024,,2718.75,6.5533206,5.26879834,1.36038512,4.56324306
parametric-eq,low-group-delay,48000,129,1024,,2765.625,7.10045845,5.12591447,-1.13206889,5.34163836
parametric-eq,low-group-delay,48000,129,1024,,2812.5,7.57082025,5.16193844,-1.03797463,6.12772374
parametric-eq,low-group-delay,48000,129,1024,,2859.375,7.95177226,5.36220691,1.32684996,6.85136693
parametric-eq,low-group-delay,48000,129,1024,,2906.25,8.23418069,5.629446,4.44184926,7.43580626
parametric-eq,low-group-delay,48000,129,1024,,2953.125,8.41239003,5.85023815,6.83716269,7.81374097
parametric-eq,low-group-delay,48000,129,1024,,3000,8.48410625,5.94637663,7.71799947,7.94328235
parametric-eq,low-group-delay,48000,129,1024,,3046.875,8.45023363,5.89157942,6.88481066,7.81767985
parametric-eq,low-group-delay,48000,129,1024,,3093.75,8.31468663,5.71169,4.59118401,7.4651635
parametric-eq,low-group-delay,48000,129,1024,,3140.625,8.0841761,5.47988172,1.5919209,6.93961997
parametric-eq,low-group-delay,48000,129,1024,,3187.5,7.76795251,5.29943471,-0.838342516,6.30645232
parametric-eq,low-group-delay,48000,129,1024,,3234.375,7.37747997,5.26107905,-1.39896993,5.62894446
parametric-eq,low-group-delay,48000,129,1024,,3281.25,6.92601502,5.38947479,0.282223751,4.95886024
parametric-eq,low-group-delay,48000,129,1024,,3328.125,6.42807445,5.62754146,3.34234048,4.33239286
parametric-eq,low-group-delay,48000,129,1024,,3375,5.8987975,5.87575365,6.47600537,3.7705025
parametric-eq,low-group-delay,48000,129,1024,,3421.875,5.35323549,6.04292649,8.74664477,3.2818013
parametric-eq,low-group-delay,48000,129,1024,,3468.75,4.80563021,6.07158684,9.74744887,2.86627174
parametric-eq,low-group-delay,48000,129,1024,,3515.625,4.26875966,5.94069178,9.4278537,2.51869932
parametric-eq,low-group-delay,48000,129,1024,,3562.5,3.7534283,5.66069519,7.9484748,2.23131642
parametric-eq,low-group-delay,48000,129,1024,,3609.375,3.26815595,5.26818029,5.64763777,1.99558181
parametric-eq,low-group-delay,48000,129,1024,,3656.25,2.81908171,4.81893658,3.04969729,1.80323519
parametric-eq,low-group-delay,48000,129,1024,,3703.125,2.4100602,4.3750443,0.786651845,1.64683073
parametric-eq,low-group-delay,48000,129,1024,,3750,2.04290086,3.98527699,-0.648171841,1.51993678
parametric-eq,low-group-delay,48000,129,1024,,3796.875,1.71769215,3.66807403,-1.17828805,1.41714408
parametric-eq,low-group-delay,48000,129,1024,,3843.75,1.43315947,3.41074333,-1.16253966,1.33397795
parametric-eq,low-group-delay,48000,129,1024,,3890.625,1.18701926,3.18661599,-1.09932055,1.26677272
parametric-eq,low-group-delay,48000,129,1024,,3937.5,0.976305773,2.97640005,-1.28946118,1.21254063
parametric-eq,low-group-delay,48000,129,1024,,3984.375,0.797656013,2.77927488,-1.69479529,1.16885118
parametric-eq,low-group-delay,48000,129,1024,,4031.25,0.647545018,2.6090625,-2.02626283,1.13372709
parametric-eq,low-group-delay,48000,129,1024,,4078.125,0.522467951,2.47989872,-1.98848763,1.10555798
parametric-eq,low-group-delay,48000,129,1024,,4125,0.419070441,2.3919338,-1.52736654,1.08303036
parametric-eq,low-group-delay,48000,129,1024,,4171.875,0.334233078,2.32818525,-0.887531308,1.06507144
parametric-eq,low-group-delay,48000,129,1024,,4218.75,0.265119105,2.26519377,-0.431261551,1.05080437
parametric-eq,low-group-delay,48000,129,1024,,4265.625,0.209195306,2.18927008,-0.370552634,1.03951245
parametric-eq,low-group-delay,48000,129,1024,,4312.5,0.164234804,2.10693966,-0.5855048,1.03061035
parametric-eq,low-group-delay,48000,129,1024,,4359.375,0.128308006,2.04188399,-0.627133815,1.0236209
parametric-eq,low-group-delay,48000,129,1024,,4406.25,0.0997654667,2.01689619,0.0406568915,1.01815608
parametric-eq,low-group-delay,48000,129,1024,,4453.125,0.0772149256,2.02931494,1.6450806,1.01390139
parametric-eq,low-group-delay,48000,129,1024,,4500,0.0594942996,2.03723746,3.86623436,1.01060295
parametric-eq,low-group-delay,48000,129,1024,,4546.875,0.0456426379,1.96701541,5.96579799,1.00805667
parametric-eq,low-group-delay,48000,129,1024,,4593.75,0.0348712323,1.73384888,7.06806171,1.00609927
parametric-eq,low-group-delay,48000,129,1024,,4640.625,0.0265368361,1.26135591,6.26543317,1.00460079
parametric-eq,low-group-delay,48000,129,1024,,4687.5,0.0201181863,0.498834162,2.49077149,1.00345826
parametric-eq,low-group-delay,48000,129,1024,,4734.375,0.0151960664,-0.54586383,-5.56316566,1.00259058
parametric-eq,low-group-delay,48000,129,1024,,4781.25,0.0114363877,-1.72055379,-18.3568244,1.00193417
parametric-eq,low-group-delay,48000,129,1024,,4828.125,0.00857549204,-2.59371557,-30.8534278,1.00143945
parametric-eq,low-group-delay,48000,129,1024,,4875,0.00640707264,-2.59652735,-31.0156063,1.00106794
parametric-eq,low-group-delay,48000,129,1024,,4921.875,0.00477054299,-1.71407456,-18.4295546,1.00078993
parametric-eq,low-group-delay,48000,129,1024,,4968.75,0.00354104641,-0.511293322,-5.13221199,1.0005826
parametric-eq,low-group-delay,48000,129,1024,,5015.625,0.00262137843,0.562770044,3.45676372,0
parametric-eq,low-group-delay,48000,129,1024,,5062.5,0.00193588419,1.34120007,7.65600054,0
parametric-eq,low-group-delay,48000,129,1024,,5109.375,0.0014260509,1.80602784,8.71033411,0
parametric-eq,low-group-delay,48000,129,1024,,5156.25,0.00104725829,2.00096514,7.6053211,0
parametric-eq,low-group-delay,48000,129,1024,,5203.125,0.000766119664,2.00089025,5.17168663,0
parametric-eq,low-group-delay,48000,129,1024,,5250,0.00055804276,1.89971314,2.3220274,0
parametric-eq,low-group-delay,48000,129,1024,,5296.875,0.000404936919,1.79312679,0.0565934676,0
parametric-eq,low-group-delay,48000,129,1024,,5343.75,0.000293224389,1.74972454,-0.901231412,0
parametric-eq,low-group-delay,48000,129,1024,,5390.625,0.000212369276,1.7863436,-0.542473432,0
parametric-eq,low-group-delay,48000,129,1024,,5437.5,0.000154017249,1.87140498,0.478187096,0
parametric-eq,low-group-delay,48000,129,1024,,5484.375,0.000111639432,1.95497358,1.36769016,0
parametric-eq,low-group-delay,48000,129,1024,,5531.25,8.04233579e-05,2.00014138,1.64611535,0
parametric-eq,low-group-delay,48000,129,1024,,5578.125,5.71376127e-05,1.99790098,1.26810919,0
parametric-eq,low-group-delay,48000,129,1024,,5625,3.98146114e-05,1.96503025,0.529244475,0
parametric-eq,low-group-delay,48000,129,1024,,5671.875,2.7271828e-05,1.93081906,-0.128567351,0
parametric-eq,low-group-delay,48000,129,1024,,5718.75,1.86245961e-05,1.91939783,-0.364393233,0
parametric-eq,low-group-delay,48000,129,1024,,5765.625,1.29662919e-05,1.93659834,-0.129433016,0
parametric-eq,low-group-delay,48000,129,1024,,5812.5,9.30514663e-06,1.96913207,0.336738193,0
parametric-eq,low-group-delay,48000,129,1024,,5859.375,6.71253498e-06,1.99550971,0.694653902,0
parametric-eq,low-group-delay,48000,129,1024,,5906.25,4.53697924e-06,2.00003517,0.716963839,0
parametric-eq,low-group-delay,48000,129,1024,,5953.125,2.52565233e-06,1.98128636,0.395836767,0
parametric-eq,low-group-delay,48000,129,1024,,6000,7.70282457e-07,1.95171999,-0.0760283173,0
parametric-eq,low-group-delay,48000,129,1024,,6046.875,-4.92745686e-07,1.92965687,-0.424154281,0
parametric-eq,low-group-delay,48000,129,1024,,6093.75,-1.11411178e-06,1.92818312,-0.457341582,0
parametric-eq,low-group-delay,48000,129,1024,,6140.625,-1.16998813e-06,1.94753232,-0.183047213,0
parametric-eq,low-group-delay,48000,129,1024,,6187.5,-9.43375276e-07,1.97577198,0.210103882,0
parametric-eq,low-group-delay,48000,129,1024,,6234.375,-7.77139614e-07,1.99681806,0.482857783,0
parametric-eq,low-group-delay,48000,129,1024,,6281.25,-8.96366391e-07,2.00000678,0.486979874,0
parametric-eq,low-group-delay,48000,129,1024,,6328.125,-1.30583066e-06,1.98559357,0.236606071,0
parametric-eq,low-group-delay,48000,129,1024,,6375,-1.81638466e-06,1.96381561,-0.111400633,0
parametric-eq,low-group-delay,48000,129,1024,,6421.875,-2.17615601e-06,1.94849706,-0.351358748,0
parametric-eq,low-group-delay,48000,129,1024,,6468.75,-2.22467635e-06,1.94880968,-0.351103047,0
parametric-eq,low-group-delay,48000,129,1024,,6515.625,-1.98133658e-06,1.96408554,-0.129456959,0
parametric-eq,low-group-delay,48000,129,1024,,6562.5,-1.6235596e-06,1.98488257,0.165028051,0
parametric-eq,low-group-delay,48000,129,1024,,6609.375,-1.37590999e-06,1.99924894,0.354131898,0
parametric-eq,low-group-delay,48000,129,1024,,6656.25,-1.38011916e-06,1.99986173,0.335421553,0
parametric-eq,low-group-delay,48000,129,1024,,6703.125,-1.62145071e-06,1.98786164,0.133074847,0
parametric-eq,low-group-delay,48000,129,1024,,6750,-1.94918394e-06,1.97163463,-0.123795334,0
parametric-eq,low-group-delay,48000,129,1024,,6796.875,-2.17277611e-06,1.96151622,-0.28017661,0
parametric-eq,low-group-delay,48000,129,1024,,6843.75,-2.17364722e-06,1.96353313,-0.249176989,0
parametric-eq,low-group-delay,48000,129,1024,,6890.625,-1.96798146e-06,1.97599396,-0.0627363134,0
parametric-eq,low-group-delay,48000,129,1024,,6937.5,-1.68833822e-06,1.99100822,0.15523646,0
parametric-eq,low-group-delay,48000,129,1024,,6984.375,-1.50022201e-06,1.99969126,0.270998645,0
parametric-eq,low-group-delay,48000,129,1024,,7031.25,-1.50556353e-06,1.99756199,0.221095949,0
parametric-eq,low-group-delay,48000,129,1024,,7078.125,-1.68891393e-06,1.98695529,0.0451346962,0
parametric-eq,low-group-delay,48000,129,1024,,7125,-1.93408442e-06,1.97528281,-0.141858664,0
parametric-eq,low-group-delay,48000,129,1024,,7171.875,-2.09706353e-06,1.97028907,-0.22106587,0
parametric-eq,low-group-delay,48000,129,1024,,7218.75,-2.09000245e-06,1.97517469,-0.144447764,0
parametric-eq,low-group-delay,48000,129,1024,,7265.625,-1.92774517e-06,1.98666029,0.035976203,0
parametric-eq,low-group-delay,48000,129,1024,,7312.5,-1.71283905e-06,1.99719885,0.203859378,0
parametric-eq,low-group-delay,48000,129,1024,,7359.375,-1.57149858e-06,1.99977676,0.252547906,0
parametric-eq,low-group-delay,48000,129,1024,,7406.25,-1.58009583e-06,1.99222837,0.148852131,0
parametric-eq,low-group-delay,48000,129,1024,,7453.125,-1.72464066e-06,1.97855563,-0.048366891,0
parametric-eq,low-group-delay,48000,129,1024,,7500,-1.91428714e-06,1.96657044,-0.222896556,0
parametric-eq,low-group-delay,48000,129,1024,,7546.875,-2.0378532e-06,1.96321664,-0.27092828,0
parametric-eq,low-group-delay,48000,129,1024,,7593.75,-2.02853059e-06,1.970362,-0.16527607,0
parametric-eq,low-group-delay,48000,129,1024,,7640.625,-1.89941116e-06,1.98372183,0.0284940064,0
parametric-eq,low-group-delay,48000,129,1024,,7687.5,-1.73131789e-06,1.99557755,0.194890823,0
parametric-eq,low-group-delay,48000,129,1024,,7734.375,-1.62269428e-06,1.99945765,0.239512512,0
parametric-eq,low-group-delay,48000,129,1024,,7781.25,-1.63234489e-06,1.99386977,0.143259978,0
parametric-eq,low-group-delay,48000,129,1024,,7828.125,-1.74809674e-06,1.98298036,-0.0289269587,0
parametric-eq,low-group-delay,48000,129,1024,,7875,-1.89777011e-06,1.97394636,-0.167856401,0
parametric-eq,low-group-delay,48000,129,1024,,7921.875,-1.99379529e-06,1.97246598,-0.18699916,0
parametric-eq,low-group-delay,48000,129,1024,,7968.75,-1.98412348e-06,1.97924459,-0.0766753505,0
parametric-eq,low-group-delay,48000,129,1024,,8015.625,-1.88002739e-06,1.98962758,0.0906587343,0
parametric-eq,low-group-delay,48000,129,1024,,8062.5,-1.74620223e-06,1.99661137,0.207387083,0
parametric-eq,low-group-delay,48000,129,1024,,8109.375,-1.66088347e-06,1.99525049,0.197514996,0
parametric-eq,low-group-delay,48000,129,1024,,8156.25,-1.67037939e-06,1.98574553,0.0622450029,0
parametric-eq,low-group-delay,48000,129,1024,,8203.125,-1.76428104e-06,1.97343017,-0.119939529,0
parametric-eq,low-group-delay,48000,129,1024,,8250,-1.8844039e-06,1.96564917,-0.238829559,0
parametric-eq,low-group-delay,48000,129,1024,,8296.875,-1.96056966e-06,1.96729925,-0.219592647,0
parametric-eq,low-group-delay,48000,129,1024,,8343.75,-1.95138011e-06,1.97775238,-0.0703873494,0
parametric-eq,low-group-delay,48000,129,1024,,8390.625,-1.86642816e-06,1.99115975,0.122133503,0
parametric-eq,low-group-delay,48000,129,1024,,8437.5,-1.75821121e-06,1.99994783,0.246196902,0
parametric-eq,low-group-delay,48000,129,1024,,8484.375,-1.68991721e-06,1.99928507,0.231218634,0
parametric-eq,low-group-delay,48000,129,1024,,8531.25,-1.69871931e-06,1.98986756,0.087939853,0
parametric-eq,low-group-delay,48000,129,1024,,8578.125,-1.77578759e-06,1.97748614,-0.0978618035,0
parametric-eq,low-group-delay,48000,129,1024,,8625,-1.87361214e-06,1.96961668,-0.214940518,0
parametric-eq,low-group-delay,48000,129,1024,,8671.875,-1.93509902e-06,1.97095345,-0.193379871,0
parametric-eq,low-group-delay,48000,129,1024,,8718.75,-1.92673133e-06,1.98058375,-0.0478181251,0
parametric-eq,low-group-delay,48000,129,1024,,8765.625,-1.85663073e-06,1.99260822,0.132398294,0
parametric-eq,low-group-delay,48000,129,1024,,8812.5,-1.76791677e-06,1.99978553,0.239059708,0
parametric-eq,low-group-delay,48000,129,1024,,8859.375,-1.71234693e-06,1.99788078,0.209687274,0
parametric-eq,low-group-delay,48000,129,1024,,8906.25,-1.7202573e-06,1.98814052,0.0632194644,0
parametric-eq,low-group-delay,48000,129,1024,,8953.125,-1.78418026e-06,1.97652938,-0.111119878,0
parametric-eq,low-group-delay,48000,129,1024,,9000,-1.86487472e-06,1.97015643,-0.206179042,0
parametric-eq,low-group-delay,48000,129,1024,,9046.875,-1.91527615e-06,1.9729355,-0.16227645,0
parametric-eq,low-group-delay,48000,129,1024,,9093.75,-1.90782937e-06,1.98313818,-0.0049688639,0
parametric-eq,low-group-delay,48000,129,1024,,9140.625,-1.84940028e-06,1.99442262,0.170762829,0
parametric-eq,low-group-delay,48000,129,1024,,9187.5,-1.77579207e-06,1.99967111,0.258750398,0
parametric-eq,low-group-delay,48000,129,1024,,9234.375,-1.72992589e-06,1.99523565,0.204197958,0
parametric-eq,low-group-delay,48000,129,1024,,9281.25,-1.73691421e-06,1.98311854,0.0350406785,0
parametric-eq,low-group-delay,48000,129,1024,,9328.125,-1.79044326e-06,1.96989542,-0.153326808,0
parametric-eq,low-group-delay,48000,129,1024,,9375,-1.85776705e-06,1.9629578,-0.252594301,0
parametric-eq,low-group-delay,48000,129,1024,,9421.875,-1.89963635e-06,1.96619645,-0.206049459,0
parametric-eq,low-group-delay,48000,129,1024,,9468.75,-1.89309375e-06,1.97774323,-0.0427903254,0
parametric-eq,low-group-delay,48000,129,1024,,9515.625,-1.84394727e-06,1.99119464,0.141748455,0
parametric-eq,low-group-delay,48000,129,1024,,9562.5,-1.78221603e-06,1.99947887,0.244830289,0
parametric-eq,low-group-delay,48000,129,1024,,9609.375,-1.74388356e-06,1.99891963,0.216062068,0
parametric-eq,low-group-delay,48000,129,1024,,9656.25,-1.74999813e-06,1.99113989,0.083781998,0
parametric-eq,low-group-delay,48000,129,1024,,9703.125,-1.79521436e-06,1.98182703,-0.0641012936,0
parametric-eq,low-group-delay,48000,129,1024,,9750,-1.85195249e-06,1.97713399,-0.13401464,0
parametric-eq,low-group-delay,48000,129,1024,,9796.875,-1.88714312e-06,1.97986441,-0.0847104667,0
parametric-eq,low-group-delay,48000,129,1024,,9843.75,-1.88143589e-06,1.98782041,0.0475956668,0
parametric-eq,low-group-delay,48000,129,1024,,9890.625,-1.83975329e-06,1.99536034,0.174089793,0
parametric-eq,low-group-delay,48000,129,1024,,9937.5,-1.7874869e-06,1.99710488,0.210721708,0
parametric-eq,low-group-delay,48000,129,1024,,9984.375,-1.75509747e-06,1.99141056,0.130752143,0
parametric-eq,low-group-delay,48000,129,1024,,10031.25,-1.7604197e-06,1.98149753,-0.0180820111,0
parametric-eq,low-group-delay,48000,129,1024,,10078.125,-1.79891745e-06,1.97354471,-0.141326579,0
parametric-eq,low-group-delay,48000,129,1024,,10125,-1.84716721e-06,1.97282702,-0.156098715,0
parametric-eq,low-group-delay,48000,129,1024,,10171.875,-1.87705049e-06,1.98024691,-0.0452514998,0
parametric-eq,low-group-delay,48000,129,1024,,10218.75,-1.87209026e-06,1.99153465,0.129077693,0
parametric-eq,low-group-delay,48000,129,1024,,10265.625,-1.83646973e-06,1.99971728,0.262701997,0
parametric-eq,low-group-delay,48000,129,1024,,10312.5,-1.79183793e-06,1.99931704,0.272426077,0
parametric-eq,low-group-delay,48000,129,1024,,10359.375,-1.76420424e-06,1.98972358,0.146036625,0
parametric-eq,low-group-delay,48000,129,1024,,10406.25,-1.76882549e-06,1.9757694,-0.0481871288,0
parametric-eq,low-group-delay,48000,129,1024,,10453.125,-1.80184082e-06,1.96510527,-0.198390919,0
parametric-eq,low-group-delay,48000,129,1024,,10500,-1.84320507e-06,1.96376189,-0.214690031,0
parametric-eq,low-group-delay,48000,129,1024,,10546.875,-1.86881313e-06,1.97251155,-0.0849237399,0
parametric-eq,low-group-delay,48000,129,1024,,10593.75,-1.86450831e-06,1.98635841,0.117183545,0
parametric-eq,low-group-delay,48000,129,1024,,10640.625,-1.83385696e-06,1.9975139,0.277627059,0
parametric-eq,low-group-delay,48000,129,1024,,10687.5,-1.79545132e-06,1.99994823,0.31019973,0
parametric-eq,low-group-delay,48000,129,1024,,10734.375,-1.77167266e-06,1.99276059,0.205165444,0
parametric-eq,low-group-delay,48000,129,1024,,10781.25,-1.77568287e-06,1.98048287,0.0328670574,0
parametric-eq,low-group-delay,48000,129,1024,,10828.125,-1.80418464e-06,1.97019552,-0.0991264667,0
parametric-eq,low-group-delay,48000,129,1024,,10875,-1.83990488e-06,1.96713548,-0.112560988,0
parametric-eq,low-group-delay,48000,129,1024,,10921.875,-1.86202665e-06,1.97150064,-0.00811481585,0
parametric-eq,low-group-delay,48000,129,1024,,10968.75,-1.85829023e-06,1.97854776,0.136346976,0
parametric-eq,low-group-delay,48000,129,1024,,11015.625,-1.83174696e-06,1.98192225,0.218365306,0
parametric-eq,low-group-delay,48000,129,1024,,11062.5,-1.7984698e-06,1.97800228,0.178580382,0
parametric-eq,low-group-delay,48000,129,1024,,11109.375,-1.77785275e-06,1.96845581,0.0409826817,0
parametric-eq,low-group-delay,48000,129,1024,,11156.25,-1.78133516e-06,1.95934331,-0.0986208451,0
parametric-eq,low-group-delay,48000,129,1024,,11203.125,-1.80609058e-06,1.95714294,-0.132468212,0
parametric-eq,low-group-delay,48000,129,1024,,11250,-1.83714016e-06,1.96408145,-0.0154346318,0
parametric-eq,low-group-delay,48000,129,1024,,11296.875,-1.85638715e-06,1.97593607,0.196156408,0
parametric-eq,low-group-delay,48000,129,1024,,11343.75,-1.85314011e-06,1.98407888,0.37230722,0
parametric-eq,low-group-delay,48000,129,1024,,11390.625,-1.83001974e-06,1.98071008,0.387348161,0
parametric-eq,low-group-delay,48000,129,1024,,11437.5,-1.80100559e-06,1.9641435,0.20022968,0
parametric-eq,low-group-delay,48000,129,1024,,11484.375,-1.78300915e-06,1.94093968,-0.107753975,0
parametric-eq,low-group-delay,48000,129,1024,,11531.25,-1.78603833e-06,1.92321999,-0.362902365,0
parametric-eq,low-group-delay,48000,129,1024,,11578.125,-1.80766071e-06,1.92197195,-0.393396022,0
parametric-eq,low-group-delay,48000,129,1024,,11625,-1.83481122e-06,1.93990609,-0.140794083,0
parametric-eq,low-group-delay,48000,129,1024,,11671.875,-1.85166348e-06,1.96857773,0.288808685,0
parametric-eq,low-group-delay,48000,129,1024,,11718.75,-1.84883579e-06,1.99213217,0.676562328,0
parametric-eq,low-group-delay,48000,129,1024,,11765.625,-1.82858817e-06,1.99560038,0.809556396,0
parametric-eq,low-group-delay,48000,129,1024,,11812.5,-1.80314737e-06,1.9730548,0.593528933,0
parametric-eq,low-group-delay,48000,129,1024,,11859.375,-1.78734433e-06,1.93150892,0.109461544,0
parametric-eq,low-group-delay,48000,129,1024,,11906.25,-1.78998582e-06,1.88846225,-0.408907763,0
parametric-eq,low-group-delay,48000,129,1024,,11953.125,-1.80896969e-06,1.86343219,-0.684207435,0
parametric-eq,low-group-delay,48000,129,1024,,12000,-1.83283904e-06,1.86714471,-0.554791913,0
parametric-eq,low-group-delay,48000,129,1024,,12046.875,-1.84767783e-06,1.89483923,-0.0830466253,0
parametric-eq,low-group-delay,48000,129,1024,,12093.75,-1.84520832e-06,1.92852335,0.476799712,0
parametric-eq,low-group-delay,48000,129,1024,,12140.625,-1.82738799e-06,1.9468378,0.826368332,0
parametric-eq,low-group-delay,48000,129,1024,,12187.5,-1.80496563e-06,1.93635129,0.779735759,0
parametric-eq,low-group-delay,48000,129,1024,,12234.375,-1.79101487e-06,1.89844416,0.35184275,0
parametric-eq,low-group-delay,48000,129,1024,,12281.25,-1.79332562e-06,1.84892252,-0.243054661,0
parametric-eq,low-group-delay,48000,129,1024,,12328.125,-1.81007303e-06,1.81025234,-0.688155941,0
parametric-eq,low-group-delay,48000,129,1024,,12375,-1.83116067e-06,1.79942004,-0.736005873,0
parametric-eq,low-group-delay,48000,129,1024,,12421.875,-1.84429195e-06,1.81801089,-0.363283405,0
parametric-eq,low-group-delay,48000,129,1024,,12468.75,-1.8421277e-06,1.85122373,0.212336329,0
parametric-eq,low-group-delay,48000,129,1024,,12515.625,-1.8263711e-06,1.8766195,0.669063996,0
parametric-eq,low-group-delay,48000,129,1024,,12562.5,-1.80651669e-06,1.8766349,0.762459869,0
parametric-eq,low-group-delay,48000,129,1024,,12609.375,-1.7941431e-06,1.84769294,0.44445104,0
parametric-eq,low-group-delay,48000,129,1024,,12656.25,-1.79617225e-06,1.80193194,-0.11557866,0
parametric-eq,low-group-delay,48000,129,1024,,12703.125,-1.81101254e-06,1.76093226,-0.610030617,0
parametric-eq,low-group-delay,48000,129,1024,,12750,-1.82972563e-06,1.74390549,-0.757761378,0
parametric-eq,low-group-delay,48000,129,1024,,12796.875,-1.84139736e-06,1.75646254,-0.476391484,0
parametric-eq,low-group-delay,48000,129,1024,,12843.75,-1.83949276e-06,1.78727279,0.0640045195,0
parametric-eq,low-group-delay,48000,129,1024,,12890.625,-1.82550103e-06,1.81503047,0.552296986,0
parametric-eq,low-group-delay,48000,129,1024,,12937.5,-1.80784585e-06,1.82078405,0.720433766,0
parametric-eq,low-group-delay,48000,129,1024,,12984.375,-1.79682546e-06,1.79810397,0.480494963,0
parametric-eq,low-group-delay,48000,129,1024,,13031.25,-1.79861528e-06,1.75628082,-0.0360100463,0
